id,sentence,paraphrased_sentence,option1,option2,answer,orig_len,para_len,opt1_len,opt2_len,orig_blank_pos,para_blank_pos,pred,score1,score2,correct
187,Le chien a couru dans la chambre pendant l’orage tandis que nous sommes restés dans la cuisine parce que la pluie était plus douce dans _ .,"Le chien s'est réfugié dans la chambre à coucher pendant l'orage, tandis que nous sommes restés dans la cuisine parce que la pluie était plus douce dans la _ .",cuisine,chambre,2,27,30,1,1,0.9615384615384616,0.9655172413793104,2,-3.493885541137489,-3.439383189265047,1
188,"Robert n’était tout simplement pas aussi stoïque que Joel, puisque _ avait tendance à gérer les choses avec grâce.","Robert n'était tout simplement pas aussi stoïque que Joel, car _ avait tendance à gérer les choses avec élégance.",Robert,Joel,2,19,19,1,1,0.5555555555555556,0.5555555555555556,1,-6.163884866902103,-6.32273005609642,0
189,"Mon employeur offre une prime sous forme de téléphone ou de télévision, mais malheureusement _ est beaucoup trop grand pour être utile.","Mon employeur offre en prime un téléphone ou une télévision, mais malheureusement, l'objet qui est bien trop grand pour être utile est le _.",le téléphone,la télévision,1,22,24,2,2,0.6666666666666666,,2,-4.977497132215649,-4.956843655051974,0
190,"Mon employeur offre une prime sous forme de téléphone ou de télévision, mais malheureusement _ est beaucoup trop petit pour être utile.","Mon employeur offre en prime un téléphone ou une télévision, mais malheureusement, ce qui est bien trop petit pour être utile est _.",le téléphone,la télévision,2,22,23,2,2,0.6666666666666666,,2,-4.014458993221289,-4.010742113261518,1
191,"Au bal, Adam a invité la fille à danser avant Donald, donc _ est en colère contre lui-même.","Parce qu'Adam a demandé à la fille du bal de danser avant Donald, celui qui est en colère contre lui-même est _.",Adam,Donald,2,18,22,1,1,0.7058823529411765,,2,-5.406188882233029,-5.380012845526176,1
192,Les livres de fiction étaient intéressants et faciles à lire pour Logan mais pas pour Brett parce que _ préférait des histoires vraies.,"Les livres de fiction étaient intéressants et faciles à lire pour Logan, mais pas pour Brett, car les histoires vraies étaient ce que _ aimait.",Logan,Brett,2,23,25,1,1,0.8181818181818182,0.9583333333333334,1,-3.086084822827051,-3.459268578250582,0
193,Personne n’aurait remarqué la tache sur cette peau parce que la _ est petite.,Personne n'aurait remarqué la tache sur cette peau en raison de la petite taille de la _.,tache,peau,1,14,17,1,1,0.8461538461538461,,2,-4.979064880812075,-4.9631636797799725,0
194,"Je ne savais pas quel serait mon costume pour Halloween, Peter Pan ou Blanche-Neige. Si je choisis le costume de _  je devrais porter une robe.",Je n'arrivais pas à savoir quel serait mon costume pour Halloween : Peter Pan ou Blanche-Neige. Je devrais porter une robe si je choisissais le costume de _.,Peter Pan,Blanche-Neige,2,26,28,2,1,0.8,,1,-4.061952767237656,-4.293672647186889,0
195,"Je ne savais pas quel serait mon costume pour Halloween, Peter Pan ou Blanche-Neige. Si je choisis le costume de _ je devrais me déguiser en garçon.",Je n'arrivais pas à savoir quel serait mon costume pour Halloween : Peter Pan ou Blanche-Neige. Je devrais me transformer en garçon si je choisissais le costume de _.,Peter Pan,Blanche-Neige,1,27,29,2,1,0.7692307692307693,,1,-4.02775649571681,-4.211819081819703,1
196,"Des deux propriétaires, Jessica était bien pire que Jennifer parce que _ aimait s’occuper des chiens.","Des deux propriétaires, Jessica était bien pire que Jennifer car celle qui aimait garder les chiens était _.",Jessica,Jennifer,2,16,18,1,1,0.7333333333333333,,2,-5.028455750388093,-4.907177469157614,1
197,"Christopher se préparait à laver les cheveux de Joel, donc _ a sorti du shampoing près de l’évier et s’est assis sur la chaise.","Christopher s'apprêtait à laver les cheveux de Joël, et c'est _ qui a pris le shampoing près de l'évier et s'est assis sur la chaise.",Christopher,Joel,2,24,25,1,1,0.43478260869565216,0.4166666666666667,1,-5.195629491952584,-5.314435608320039,0
198,Laura a demandé à Rachel si elle pouvait emprunter des vêtements parce que _ adorait son sens de la mode.,"Laura a demandé à Rachel si elle pouvait lui emprunter des vêtements, car son sens de la mode faisait l'admiration de _.",Laura,Rachel,1,20,22,1,1,0.6842105263157895,,2,-3.574106664916214,-3.272102441801018,0
199,"Erin connaissait le cadeau parfait pour la fête prénuptiale, mais Samantha devait faire des recherches, car _ connaissait moins bien la mariée.","Erin connaissait le cadeau parfait pour la fête prénuptiale, mais Samantha devait faire des recherches, car la mariée connaissait à peine _.",Erin,Samantha,2,22,22,1,1,0.7619047619047619,,2,-6.261836104502436,-6.106957724543683,1
200,Elle voulait acheter plus de vêtements et a finalement choisi la robe en velours plutôt que la veste en jean parce que _ était plus adapté au quotidien.,"Elle voulait acheter d'autres vêtements et a finalement opté pour la robe en velours au lieu de la veste en jean, car l'article le plus décontracté était le _.",robe,veste,2,28,29,1,1,0.8148148148148148,,1,-3.772971682909078,-3.7796876748624655,0
201,"Laura n’a absolument rien acheté pour l’anniversaire de Betty, parce que _ a oublié d’en parler.","Betty a oublié d’en parler, et c’est pour cela que Laura n’a rien acheté pour l’anniversaire de _.",Laura,Betty,2,16,18,1,1,0.7333333333333333,,1,-5.612084061055894,-5.89252919475936,0
